args,event_id,kv_len,kwargs,module_class,op_schema,outputs,past_len,phase,q_len,token_state,visipruner_role,input_tensor_ids,output_tensor_ids
"[{""type"":""Tensor"",""shape"":[1,1,4096],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[4096,4096],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":true}]",input32_layer19,89,{},torch.nn.modules.linear.Linear,"aten::linear(Tensor input, Tensor weight, Tensor? bias=None) -> Tensor","{""type"":""Tensor"",""shape"":[1,1,4096],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002911"",""t00001467""]","[""t00002914""]"
"[{""type"":""Tensor"",""shape"":[1,1,4096],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},[1,1,32,128]]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::view(Tensor(a) self, SymInt[] size) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,1,32,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002912""]","[""t00002915""]"
"[{""type"":""Tensor"",""shape"":[1,1,32,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},1,2]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002915""]","[""t00002916""]"
"[{""type"":""Tensor"",""shape"":[1,1,4096],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},[1,1,32,128]]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::view(Tensor(a) self, SymInt[] size) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,1,32,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002913""]","[""t00002917""]"
"[{""type"":""Tensor"",""shape"":[1,1,32,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},1,2]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002917""]","[""t00002918""]"
"[{""type"":""Tensor"",""shape"":[1,1,4096],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},[1,1,32,128]]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::view(Tensor(a) self, SymInt[] size) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,1,32,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002914""]","[""t00002919""]"
"[{""type"":""Tensor"",""shape"":[1,1,32,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},1,2]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002919""]","[""t00002920""]"
"[{""type"":""Tensor"",""shape"":[1,1],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false},0,0]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002848""]","[""t00002921""]"
"[{""type"":""Tensor"",""shape"":[1],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false},0,-1]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::select.int(Tensor(a) self, int dim, SymInt index) -> Tensor(a)","{""type"":""Tensor"",""shape"":[],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002921""]","[""t00002922""]"
"[{""type"":""Tensor"",""shape"":[],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false},1]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor","{""type"":""Tensor"",""shape"":[],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002922""]","[""t00002923""]"
"[{""type"":""Tensor"",""shape"":[],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false},4096]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,"aten::gt.Scalar(Tensor self, Scalar other) -> Tensor","{""type"":""Tensor"",""shape"":[],""dtype"":""bool"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002923""]","[""t00002924""]"
"[{""type"":""Tensor"",""shape"":[],""dtype"":""bool"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,aten::is_nonzero(Tensor self) -> bool,false,88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002924""]",[]
"[{""type"":""Tensor"",""shape"":[],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,aten::item(Tensor self) -> Scalar,655,88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002923""]",[]
"[{""type"":""Tensor"",""shape"":[4096,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},0,0,655]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00001480""]","[""t00002925""]"
"[{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},""dtype""]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)","{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002925""]","[""t00002925""]"
"[{""type"":""Tensor"",""shape"":[],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,aten::item(Tensor self) -> Scalar,655,88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002923""]",[]
"[{""type"":""Tensor"",""shape"":[4096,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},0,0,655]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00001482""]","[""t00002926""]"
"[{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},""dtype""]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.LlamaRotaryEmbedding,"aten::to.dtype(Tensor(a) self, ScalarType dtype, bool non_blocking=False, bool copy=False, MemoryFormat? memory_format=None) -> Tensor(a)","{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002926""]","[""t00002926""]"
"[{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},[{""type"":""Tensor"",""shape"":[1,1],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}]]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::index.Tensor(Tensor self, Tensor?[] indices) -> Tensor","{""type"":""Tensor"",""shape"":[1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002925"",""t00002848""]","[""t00002927""]"
"[{""type"":""Tensor"",""shape"":[1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},1]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002927""]","[""t00002928""]"
"[{""type"":""Tensor"",""shape"":[655,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},[{""type"":""Tensor"",""shape"":[1,1],""dtype"":""int64"",""device"":""cuda:0"",""requires_grad"":false}]]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::index.Tensor(Tensor self, Tensor?[] indices) -> Tensor","{""type"":""Tensor"",""shape"":[1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002926"",""t00002848""]","[""t00002929""]"
"[{""type"":""Tensor"",""shape"":[1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},1]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::unsqueeze(Tensor(a) self, int dim) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002929""]","[""t00002930""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002916"",""t00002928""]","[""t00002931""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},3,0,64]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002916""]","[""t00002932""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},3,64,9223372036854775807]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002916""]","[""t00002933""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,aten::neg(Tensor self) -> Tensor,"{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002933""]","[""t00002934""]"
"[[{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}],-1]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::cat(Tensor[] tensors, int dim=0) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002934"",""t00002932""]","[""t00002935""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002935"",""t00002930""]","[""t00002936""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002931"",""t00002936""]","[""t00002937""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002918"",""t00002928""]","[""t00002938""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},3,0,64]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002918""]","[""t00002939""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},3,64,9223372036854775807]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::slice.Tensor(Tensor(a) self, int dim=0, SymInt? start=None, SymInt? end=None, SymInt step=1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002918""]","[""t00002940""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,aten::neg(Tensor self) -> Tensor,"{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002940""]","[""t00002941""]"
"[[{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,1,64],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}],-1]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::cat(Tensor[] tensors, int dim=0) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002941"",""t00002939""]","[""t00002942""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,1,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::mul.Tensor(Tensor self, Tensor other) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002942"",""t00002930""]","[""t00002943""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::add.Tensor(Tensor self, Tensor other, *, Scalar alpha=1) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002938"",""t00002943""]","[""t00002944""]"
"[[{""type"":""Tensor"",""shape"":[1,32,88,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}],-2]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::cat(Tensor[] tensors, int dim=0) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,89,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002945"",""t00002944""]","[""t00002946""]"
"[[{""type"":""Tensor"",""shape"":[1,32,88,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}],-2]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::cat(Tensor[] tensors, int dim=0) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,89,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002947"",""t00002920""]","[""t00002948""]"
"[{""type"":""Tensor"",""shape"":[1,32,89,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},2,3]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::transpose.int(Tensor(a) self, int dim0, int dim1) -> Tensor(a)","{""type"":""Tensor"",""shape"":[1,32,128,89],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002946""]","[""t00002949""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,128],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},{""type"":""Tensor"",""shape"":[1,32,128,89],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::matmul(Tensor self, Tensor other) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,89],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002937"",""t00002949""]","[""t00002950""]"
"[{""type"":""Tensor"",""shape"":[1,32,1,89],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false},11.313708498984761]",input32_layer19,89,{},llava.model.language_model.custom_modeling_llama.VisiPrunerLlamaAttention,"aten::div.Tensor(Tensor self, Tensor other) -> Tensor","{""type"":""Tensor"",""shape"":[1,32,1,89],""dtype"":""float16"",""device"":""cuda:0"",""requires_grad"":false}",88,decode,1,middle_pruned_cache,decode_prune_effect,"[""t00002950""]","[""t00002951""]"
