cpu_end_us,cpu_memory_usage,cpu_start_us,cpu_time_total_us,device_memory_usage,device_time_total_us,id,input_shapes,is_async,is_user_annotation,key,module_hierarchy,name,parent_id,parent_name,scope,self_cpu_time_total_us,self_device_time_total_us,stack
831519.783,0,109.586,831410.197,0,0,0,,False,False,threading.py(1032): _bootstrap,,threading.py(1032): _bootstrap,,,0,1.5100000000093132,0,
831519.783,0,111.096,831408.687,0,0,0,,False,False,threading.py(1075): _bootstrap_inner,,threading.py(1075): _bootstrap_inner,0,threading.py(1032): _bootstrap,0,3.0429999999469146,0,
831519.783,0,114.139,831405.6440000001,0,0,0,,False,False,tqdm/_monitor.py(69): run,,tqdm/_monitor.py(69): run,0,threading.py(1075): _bootstrap_inner,0,1.0080000000307336,0,
831519.783,0,115.147,831404.636,0,0,0,,False,False,threading.py(655): wait,,threading.py(655): wait,0,tqdm/_monitor.py(69): run,0,2.2630000000353903,0,
831519.783,0,117.41,831402.373,0,0,0,,False,False,threading.py(359): wait,,threading.py(359): wait,0,threading.py(655): wait,0,831402.373,0,
831519.783,0,126.479,831393.304,0,66829.80000002924,0,,False,False,torch_profiler_generate_trace.py(921): <module>,,torch_profiler_generate_trace.py(921): <module>,,,0,3.555999999982305,0.0,
831519.783,0,130.035,831389.748,0,66829.80000002924,0,,False,False,torch_profiler_generate_trace.py(820): main,,torch_profiler_generate_trace.py(820): main,0,torch_profiler_generate_trace.py(921): <module>,0,-45.41400000010617,0.0,
271.09,0,132.051,139.039,0,0,0,,False,False,torch/profiler/profiler.py(927): __enter__,,torch/profiler/profiler.py(927): __enter__,0,torch_profiler_generate_trace.py(820): main,0,0.8269999999999982,0,
270.851,0,132.639,138.212,0,0,0,,False,False,torch/profiler/profiler.py(937): start,,torch/profiler/profiler.py(937): start,0,torch/profiler/profiler.py(927): __enter__,0,2.570999999999998,0,
269.959,0,134.318,135.641,0,0,0,,False,False,torch/profiler/profiler.py(993): _transit_action,,torch/profiler/profiler.py(993): _transit_action,0,torch/profiler/profiler.py(937): start,0,1.778999999999968,0,
268.946,0,135.084,133.86200000000002,0,0,0,,False,False,torch/profiler/profiler.py(284): start_trace,,torch/profiler/profiler.py(284): start_trace,0,torch/profiler/profiler.py(993): _transit_action,0,28.450000000000017,0,
207.176,0,135.785,71.39099999999999,0,0,0,,False,False,torch/autograd/profiler.py(405): _start_trace,,torch/autograd/profiler.py(405): _start_trace,0,torch/profiler/profiler.py(284): start_trace,0,67.99799999999999,0,
203.577,0,200.184,3.3930000000000007,0,0,0,,False,False,<built-in function perf_counter_ns>,,<built-in function perf_counter_ns>,0,torch/autograd/profiler.py(405): _start_trace,0,3.3930000000000007,0,
222.881,0,213.066,9.814999999999998,0,0,0,,False,False,torch/profiler/profiler.py(433): add_metadata_json,,torch/profiler/profiler.py(433): add_metadata_json,0,torch/profiler/profiler.py(284): start_trace,0,6.977000000000004,0,
222.632,0,219.794,2.837999999999994,0,0,0,,False,False,<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecb0>,,<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecb0>,0,torch/profiler/profiler.py(433): add_metadata_json,0,2.837999999999994,0,
227.021,0,224.894,2.126999999999981,0,0,0,,False,False,torch/profiler/profiler.py(433): add_metadata_json,,torch/profiler/profiler.py(433): add_metadata_json,0,torch/profiler/profiler.py(284): start_trace,0,1.4669999999999845,0,
226.933,0,226.273,0.6599999999999966,0,0,0,,False,False,<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecb0>,,<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecb0>,0,torch/profiler/profiler.py(433): add_metadata_json,0,0.6599999999999966,0,
228.641,0,227.771,0.8700000000000045,0,0,0,,False,False,torch/profiler/profiler.py(433): add_metadata_json,,torch/profiler/profiler.py(433): add_metadata_json,0,torch/profiler/profiler.py(284): start_trace,0,0.3669999999999902,0,
228.55,0,228.047,0.5030000000000143,0,0,0,,False,False,<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecb0>,,<built-in method _add_metadata_json of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecb0>,0,torch/profiler/profiler.py(433): add_metadata_json,0,0.5030000000000143,0,
232.887,0,232.067,0.8199999999999932,0,0,0,,False,False,<built-in method kineto_available of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecf0>,,<built-in method kineto_available of pybind11_builtins.pybind11_detail_function_record_v1_system_libstdcpp_gxx_abi_1xxx_use_cxx11_abi_1 object at 0x7147ab1fecf0>,0,torch/profiler/profiler.py(284): start_trace,0,0.8199999999999932,0,
253.804,0,235.783,18.021000000000015,0,0,0,,False,False,torch/profiler/profiler.py(448): _get_distributed_info,,torch/profiler/profiler.py(448): _get_distributed_info,0,torch/profiler/profiler.py(284): start_trace,0,8.523000000000025,0,
246.281,0,242.43,3.850999999999999,0,0,0,,False,False,torch/distributed/__init__.py(17): is_available,,torch/distributed/__init__.py(17): is_available,0,torch/profiler/profiler.py(448): _get_distributed_info,0,2.673000000000002,0,
246.029,0,244.851,1.1779999999999973,0,0,0,,False,False,<built-in function hasattr>,,<built-in function hasattr>,0,torch/distributed/__init__.py(17): is_available,0,1.1779999999999973,0,
253.576,0,247.929,5.646999999999991,0,0,0,,False,False,torch/distributed/distributed_c10d.py(1350): is_initialized,,torch/distributed/distributed_c10d.py(1350): is_initialized,0,torch/profiler/profiler.py(448): _get_distributed_info,0,3.809999999999974,0,
253.27,0,251.433,1.8370000000000175,0,0,0,,False,False,torch/distributed/distributed_c10d.py(773): WORLD,,torch/distributed/distributed_c10d.py(773): WORLD,0,torch/distributed/distributed_c10d.py(1350): is_initialized,0,1.467000000000013,0,
253.103,0,252.733,0.37000000000000455,0,0,0,,False,False,torch/distributed/distributed_c10d.py(644): default_pg,,torch/distributed/distributed_c10d.py(644): default_pg,0,torch/distributed/distributed_c10d.py(773): WORLD,0,0.37000000000000455,0,
256.113,0,255.443,0.6699999999999875,0,0,0,,False,False,<built-in function hasattr>,,<built-in function hasattr>,0,torch/profiler/profiler.py(284): start_trace,0,0.6699999999999875,0,
261.607,0,260.589,1.018000000000029,0,0,0,,False,False,<built-in function getattr>,,<built-in function getattr>,0,torch/profiler/profiler.py(284): start_trace,0,1.018000000000029,0,
267.752,0,267.072,0.6800000000000068,0,0,0,,False,False,<built-in method items of dict object at 0x71477c568580>,,<built-in method items of dict object at 0x71477c568580>,0,torch/profiler/profiler.py(284): start_trace,0,0.6800000000000068,0,
286.723,0,275.094,11.629000000000019,0,0,0,,False,False,contextlib.py(299): helper,,contextlib.py(299): helper,0,torch_profiler_generate_trace.py(820): main,0,6.372000000000014,0,
286.333,0,281.076,5.257000000000005,0,0,0,,False,False,contextlib.py(104): __init__,,contextlib.py(104): __init__,0,contextlib.py(299): helper,0,4.622000000000014,0,
284.209,0,283.574,0.6349999999999909,0,0,0,,False,False,<built-in function getattr>,,<built-in function getattr>,0,contextlib.py(104): __init__,0,0.6349999999999909,0,
655.4,0,293.33,362.07,0,0,0,,False,False,contextlib.py(132): __enter__,,contextlib.py(132): __enter__,0,torch_profiler_generate_trace.py(820): main,0,3.697999999999979,0,
655.293,0,296.921,358.372,0,0,0,,False,False,<built-in function next>,,<built-in function next>,0,contextlib.py(132): __enter__,0,2.1480000000000246,0,
654.774,0,298.55,356.224,0,0,0,,False,False,torch_profiler_generate_trace.py(126): record_scope,,torch_profiler_generate_trace.py(126): record_scope,0,<built-in function next>,0,10.190999999999917,0,
522.421,0,303.502,218.91900000000004,0,0,0,,False,False,torch/autograd/profiler.py(859): __init__,,torch/autograd/profiler.py(859): __init__,0,torch_profiler_generate_trace.py(126): record_scope,0,7.725999999999999,0,
520.093,0,309.066,211.027,0,0,0,,False,False,typing.py(392): inner,,typing.py(392): inner,0,torch/autograd/profiler.py(859): __init__,0,7.470000000000027,0,
519.294,0,315.737,203.55699999999996,0,0,0,,False,False,typing.py(515): __getitem__,,typing.py(515): __getitem__,0,typing.py(392): inner,0,1.5889999999999418,0,
519.162,0,317.194,201.96800000000002,0,0,0,,False,False,typing.py(747): Optional,,typing.py(747): Optional,0,typing.py(515): __getitem__,0,8.928000000000054,0,
320.955,0,320.417,0.5380000000000109,0,0,0,,False,False,typing.py(494): __repr__,,typing.py(494): __repr__,0,typing.py(747): Optional,0,0.5380000000000109,0,
394.429,0,324.79,69.63899999999995,0,0,0,,False,False,typing.py(175): _type_check,,typing.py(175): _type_check,0,typing.py(747): Optional,0,11.962999999999852,0,
380.208,0,328.412,51.79600000000005,0,0,0,,False,False,typing.py(166): _type_convert,,typing.py(166): _type_convert,0,typing.py(175): _type_check,0,5.508000000000095,0,
329.964,0,329.725,0.2389999999999759,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(166): _type_convert,0,0.2389999999999759,0,
379.308,0,333.259,46.04899999999998,0,0,0,,False,False,typing.py(892): __init__,,typing.py(892): __init__,0,typing.py(166): _type_convert,0,5.750999999999976,0,
333.786,0,333.673,0.11299999999999955,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(892): __init__,0,0.11299999999999955,0,
337.892,0,336.82,1.0720000000000027,0,0,0,,False,False,<built-in method startswith of str object at 0x7147ab12d890>,,<built-in method startswith of str object at 0x7147ab12d890>,0,typing.py(892): __init__,0,1.0720000000000027,0,
378.732,0,339.619,39.113,0,0,0,,False,False,<built-in function compile>,,<built-in function compile>,0,typing.py(892): __init__,0,39.113,0,
381.67,0,381.082,0.5880000000000223,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(175): _type_check,0,0.5880000000000223,0,
385.594,0,384.169,1.4250000000000114,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.6690000000000396,0,
385.388,0,384.632,0.7559999999999718,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.7559999999999718,0,
387.128,0,386.283,0.8449999999999704,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.3039999999999736,0,
387.024,0,386.483,0.5409999999999968,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.5409999999999968,0,
387.882,0,387.507,0.375,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.2189999999999941,0,
387.798,0,387.642,0.1560000000000059,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.1560000000000059,0,
388.622,0,388.267,0.3550000000000182,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21500000000003183,0,
388.537,0,388.397,0.13999999999998636,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.13999999999998636,0,
389.333,0,388.98,0.35300000000000864,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21199999999998909,0,
389.249,0,389.108,0.14100000000001955,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.14100000000001955,0,
390.04,0,389.688,0.3520000000000323,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21300000000002228,0,
389.956,0,389.817,0.13900000000001,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.13900000000001,0,
391.246,0,391.018,0.22800000000000864,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(175): _type_check,0,0.22800000000000864,0,
392.548,0,392.002,0.5459999999999923,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21999999999997044,0,
392.468,0,392.142,0.32600000000002183,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.32600000000002183,0,
393.882,0,393.069,0.8129999999999882,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.20299999999997453,0,
393.803,0,393.193,0.6100000000000136,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.6100000000000136,0,
518.831,0,395.968,122.863,0,0,0,,False,False,typing.py(392): inner,,typing.py(392): inner,0,typing.py(747): Optional,0,5.0289999999999395,0,
401.026,0,397.962,3.0640000000000214,0,0,0,,False,False,typing.py(971): __hash__,,typing.py(971): __hash__,0,typing.py(392): inner,0,2.673999999999978,0,
400.821,0,400.431,0.3900000000000432,0,0,0,,False,False,<built-in function hash>,,<built-in function hash>,0,typing.py(971): __hash__,0,0.3900000000000432,0,
516.759,0,401.989,114.77000000000004,0,0,0,,False,False,typing.py(515): __getitem__,,typing.py(515): __getitem__,0,typing.py(392): inner,0,2.5749999999999886,0,
516.392,0,404.197,112.19500000000005,0,0,0,,False,False,typing.py(694): Union,,typing.py(694): Union,0,typing.py(515): __getitem__,0,20.266999999999996,0,
405.099,0,404.964,0.1349999999999909,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(694): Union,0,0.1349999999999909,0,
423.922,0,412.699,11.223000000000013,0,0,0,,False,False,typing.py(730): <genexpr>,,typing.py(730): <genexpr>,0,typing.py(694): Union,0,1.3050000000000068,0,
423.568,0,413.65,9.918000000000006,0,0,0,,False,False,typing.py(175): _type_check,,typing.py(175): _type_check,0,typing.py(730): <genexpr>,0,5.749999999999773,0,
415.458,0,414.752,0.7060000000000173,0,0,0,,False,False,typing.py(166): _type_convert,,typing.py(166): _type_convert,0,typing.py(175): _type_check,0,0.4810000000000514,0,
415.301,0,415.076,0.2249999999999659,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(166): _type_convert,0,0.2249999999999659,0,
415.979,0,415.846,0.13299999999998136,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(175): _type_check,0,0.13299999999998136,0,
417.108,0,416.643,0.46500000000003183,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.2620000000000573,0,
417.003,0,416.8,0.20299999999997453,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.20299999999997453,0,
417.97,0,417.55,0.4200000000000159,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.24500000000000455,0,
417.879,0,417.704,0.17500000000001137,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.17500000000001137,0,
418.696,0,418.339,0.35700000000002774,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21000000000003638,0,
418.61,0,418.463,0.14699999999999136,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.14699999999999136,0,
419.408,0,419.056,0.3520000000000323,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21000000000003638,0,
419.323,0,419.181,0.1419999999999959,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.1419999999999959,0,
420.115,0,419.756,0.3590000000000373,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.20800000000002683,0,
420.031,0,419.88,0.15100000000001046,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.15100000000001046,0,
420.848,0,420.503,0.3450000000000273,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.20800000000002683,0,
420.766,0,420.629,0.13700000000000045,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.13700000000000045,0,
421.49,0,421.27,0.22000000000002728,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(175): _type_check,0,0.22000000000002728,0,
422.372,0,421.962,0.410000000000025,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21000000000003638,0,
422.283,0,422.083,0.19999999999998863,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.19999999999998863,0,
423.187,0,422.786,0.40100000000001046,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(175): _type_check,0,0.21500000000003183,0,
423.099,0,422.913,0.18599999999997863,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.18599999999997863,0,
428.539,0,424.435,4.103999999999985,0,0,0,,False,False,typing.py(730): <genexpr>,,typing.py(730): <genexpr>,0,typing.py(694): Union,0,0.7459999999999809,0,
428.317,0,424.959,3.358000000000004,0,0,0,,False,False,typing.py(175): _type_check,,typing.py(175): _type_check,0,typing.py(730): <genexpr>,0,2.3010000000000446,0,
426.431,0,425.711,0.7199999999999704,0,0,0,,False,False,typing.py(166): _type_convert,,typing.py(166): _type_convert,0,typing.py(175): _type_check,0,0.47199999999998,0,
426.248,0,426.0,0.24799999999999045,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(166): _type_convert,0,0.24799999999999045,0,
426.898,0,426.777,0.12100000000003774,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(175): _type_check,0,0.12100000000003774,0,
427.763,0,427.547,0.21599999999995134,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(175): _type_check,0,0.21599999999995134,0,
429.081,0,428.859,0.22200000000003683,0,0,0,,False,False,typing.py(730): <genexpr>,,typing.py(730): <genexpr>,0,typing.py(694): Union,0,0.22200000000003683,0,
446.208,0,432.167,14.041000000000054,0,0,0,,False,False,typing.py(345): _remove_dups_flatten,,typing.py(345): _remove_dups_flatten,0,typing.py(694): Union,0,7.537000000000035,0,
433.721,0,433.394,0.3269999999999982,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(345): _remove_dups_flatten,0,0.3269999999999982,0,
436.777,0,436.351,0.4259999999999877,0,0,0,,False,False,<built-in method append of list object at 0x71477c56a800>,,<built-in method append of list object at 0x71477c56a800>,0,typing.py(345): _remove_dups_flatten,0,0.4259999999999877,0,
437.5,0,437.221,0.27899999999999636,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(345): _remove_dups_flatten,0,0.27899999999999636,0,
438.031,0,437.846,0.18500000000000227,0,0,0,,False,False,<built-in method append of list object at 0x71477c56a800>,,<built-in method append of list object at 0x71477c56a800>,0,typing.py(345): _remove_dups_flatten,0,0.18500000000000227,0,
445.18,0,439.893,5.287000000000035,0,0,0,,False,False,typing.py(317): _deduplicate,,typing.py(317): _deduplicate,0,typing.py(345): _remove_dups_flatten,0,2.576000000000022,0,
444.959,0,442.248,2.7110000000000127,0,0,0,,False,False,<built-in method fromkeys of type object at 0x5a26c6b79540>,,<built-in method fromkeys of type object at 0x5a26c6b79540>,0,typing.py(317): _deduplicate,0,2.066000000000031,0,
444.392,0,443.747,0.6449999999999818,0,0,0,,False,False,typing.py(971): __hash__,,typing.py(971): __hash__,0,<built-in method fromkeys of type object at 0x5a26c6b79540>,0,0.3919999999999959,0,
444.267,0,444.014,0.2529999999999859,0,0,0,,False,False,<built-in function hash>,,<built-in function hash>,0,typing.py(971): __hash__,0,0.2529999999999859,0,
448.083,0,447.721,0.3620000000000232,0,0,0,,False,False,<built-in function len>,,<built-in function len>,0,typing.py(694): Union,0,0.3620000000000232,0,
448.965,0,448.773,0.19199999999995043,0,0,0,,False,False,<built-in function len>,,<built-in function len>,0,typing.py(694): Union,0,0.19199999999995043,0,
450.511,0,449.864,0.6470000000000482,0,0,0,,False,False,typing.py(962): __eq__,,typing.py(962): __eq__,0,typing.py(694): Union,0,0.4600000000000364,0,
450.312,0,450.125,0.18700000000001182,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(962): __eq__,0,0.18700000000001182,0,
515.53,0,454.528,61.00199999999995,0,0,0,,False,False,typing.py(1269): __init__,,typing.py(1269): __init__,0,typing.py(694): Union,0,13.757999999999925,0,
475.92,0,458.122,17.798000000000002,0,0,0,,False,False,typing.py(1174): __init__,,typing.py(1174): __init__,0,typing.py(1269): __init__,0,4.338999999999999,0,
465.131,0,460.24,4.890999999999963,0,0,0,,False,False,typing.py(1215): __setattr__,,typing.py(1215): __setattr__,0,typing.py(1174): __init__,0,3.728999999999985,0,
462.515,0,461.353,1.1619999999999777,0,0,0,,False,False,typing.py(1161): _is_dunder,,typing.py(1161): _is_dunder,0,typing.py(1215): __setattr__,0,0.7369999999999663,0,
462.308,0,461.883,0.42500000000001137,0,0,0,,False,False,<built-in method startswith of str object at 0x7147ab12d890>,,<built-in method startswith of str object at 0x7147ab12d890>,0,typing.py(1161): _is_dunder,0,0.42500000000001137,0,
467.758,0,465.832,1.9259999999999877,0,0,0,,False,False,typing.py(1215): __setattr__,,typing.py(1215): __setattr__,0,typing.py(1174): __init__,0,1.3249999999999886,0,
466.81,0,466.209,0.6009999999999991,0,0,0,,False,False,typing.py(1161): _is_dunder,,typing.py(1161): _is_dunder,0,typing.py(1215): __setattr__,0,0.3839999999999577,0,
466.701,0,466.484,0.21700000000004138,0,0,0,,False,False,<built-in method startswith of str object at 0x7147ab12d890>,,<built-in method startswith of str object at 0x7147ab12d890>,0,typing.py(1161): _is_dunder,0,0.21700000000004138,0,
472.648,0,468.38,4.268000000000029,0,0,0,,False,False,typing.py(1215): __setattr__,,typing.py(1215): __setattr__,0,typing.py(1174): __init__,0,1.1020000000000323,0,
471.801,0,468.635,3.165999999999997,0,0,0,,False,False,typing.py(1161): _is_dunder,,typing.py(1161): _is_dunder,0,typing.py(1215): __setattr__,0,2.0149999999999864,0,
469.104,0,468.818,0.28600000000000136,0,0,0,,False,False,<built-in method startswith of str object at 0x7147ab12d890>,,<built-in method startswith of str object at 0x7147ab12d890>,0,typing.py(1161): _is_dunder,0,0.28600000000000136,0,
471.635,0,470.77,0.8650000000000091,0,0,0,,False,False,<built-in method endswith of str object at 0x5a26c6b93118>,,<built-in method endswith of str object at 0x5a26c6b93118>,0,typing.py(1161): _is_dunder,0,0.8650000000000091,0,
475.728,0,473.354,2.3740000000000236,0,0,0,,False,False,typing.py(1215): __setattr__,,typing.py(1215): __setattr__,0,typing.py(1174): __init__,0,1.302000000000021,0,
474.709,0,473.637,1.0720000000000027,0,0,0,,False,False,typing.py(1161): _is_dunder,,typing.py(1161): _is_dunder,0,typing.py(1215): __setattr__,0,0.5939999999999941,0,
474.065,0,473.831,0.23399999999998045,0,0,0,,False,False,<built-in method startswith of str object at 0x7147ab12d890>,,<built-in method startswith of str object at 0x7147ab12d890>,0,typing.py(1161): _is_dunder,0,0.23399999999998045,0,
474.588,0,474.344,0.2440000000000282,0,0,0,,False,False,<built-in method endswith of str object at 0x5a26c6b93118>,,<built-in method endswith of str object at 0x5a26c6b93118>,0,typing.py(1161): _is_dunder,0,0.2440000000000282,0,
476.587,0,476.435,0.1519999999999868,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing.py(1269): __init__,0,0.1519999999999868,0,
479.426,0,479.033,0.39299999999997226,0,0,0,,False,False,typing.py(1273): <genexpr>,,typing.py(1273): <genexpr>,0,typing.py(1269): __init__,0,0.39299999999997226,0,
480.261,0,479.981,0.28000000000002956,0,0,0,,False,False,typing.py(1273): <genexpr>,,typing.py(1273): <genexpr>,0,typing.py(1269): __init__,0,0.28000000000002956,0,
480.723,0,480.594,0.1290000000000191,0,0,0,,False,False,typing.py(1273): <genexpr>,,typing.py(1273): <genexpr>,0,typing.py(1269): __init__,0,0.1290000000000191,0,
483.792,0,481.854,1.9379999999999882,0,0,0,,False,False,typing.py(1215): __setattr__,,typing.py(1215): __setattr__,0,typing.py(1269): __init__,0,0.8940000000000055,0,
483.173,0,482.129,1.0439999999999827,0,0,0,,False,False,typing.py(1161): _is_dunder,,typing.py(1161): _is_dunder,0,typing.py(1215): __setattr__,0,0.5729999999999791,0,
482.599,0,482.366,0.2330000000000041,0,0,0,,False,False,<built-in method startswith of str object at 0x7147ab12d890>,,<built-in method startswith of str object at 0x7147ab12d890>,0,typing.py(1161): _is_dunder,0,0.2330000000000041,0,
483.057,0,482.819,0.23799999999999955,0,0,0,,False,False,<built-in method endswith of str object at 0x5a26c6b93118>,,<built-in method endswith of str object at 0x5a26c6b93118>,0,typing.py(1161): _is_dunder,0,0.23799999999999955,0,
511.831,0,487.676,24.15500000000003,0,0,0,,False,False,typing_extensions.py(3228): _collect_parameters,,typing_extensions.py(3228): _collect_parameters,0,typing.py(1269): __init__,0,8.414999999999964,0,
498.439,0,489.683,8.756000000000029,0,0,0,,False,False,typing_extensions.py(3143): _has_generic_or_protocol_as_origin,,typing_extensions.py(3143): _has_generic_or_protocol_as_origin,0,typing_extensions.py(3228): _collect_parameters,0,7.569999999999993,0,
491.817,0,491.447,0.37000000000000455,0,0,0,,False,False,<built-in function _getframe>,,<built-in function _getframe>,0,typing_extensions.py(3143): _has_generic_or_protocol_as_origin,0,0.37000000000000455,0,
495.232,0,494.654,0.5780000000000314,0,0,0,,False,False,<built-in method get of dict object at 0x7149e2d37500>,,<built-in method get of dict object at 0x7149e2d37500>,0,typing_extensions.py(3143): _has_generic_or_protocol_as_origin,0,0.5780000000000314,0,
497.764,0,497.526,0.23799999999999955,0,0,0,,False,False,<built-in method get of dict object at 0x7149e2d37500>,,<built-in method get of dict object at 0x7149e2d37500>,0,typing_extensions.py(3143): _has_generic_or_protocol_as_origin,0,0.23799999999999955,0,
499.467,0,499.244,0.22299999999995634,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing_extensions.py(3228): _collect_parameters,0,0.22299999999995634,0,
500.159,0,500.022,0.13700000000000045,0,0,0,,False,False,<built-in function isinstance>,,<built-in function isinstance>,0,typing_extensions.py(3228): _collect_parameters,0,0.13700000000000045,0,
501.184,0,500.866,0.3180000000000405,0,0,0,,False,False,<built-in function hasattr>,,<built-in function hasattr>,0,typing_extensions.py(3228): _collect_parameters,0,0.3180000000000405,0,
508.987,0,503.45,5.537000000000035,0,0,0,,False,False,typing_extensions.py(3165): _is_unpacked_typevartuple,,typing_extensions.py(3165): _is_unpacked_typevartuple,0,typing_extensions.py(3228): _collect_parameters,0,1.9740000000000464,0,
508.676,0,505.113,3.562999999999988,0,0,0,,False,False,typing.py(2344): get_origin,,typing.py(2344): get_origin,0,typing_extensions.py(3165): _is_unpacked_typevartuple,0,2.913000000000011,0,
